Index Photo Num Rating Num1 Num2 Num3 Num4 Num5 Num6 Num7 Num8 Num9 Num10
7002 36871 148 6.67567567567568 0 0 1 3 20 45 46 20 9 4
7003 36872 151 6.45033112582781 0 0 3 15 24 42 24 26 13 4
7004 36873 153 7.23529411764706 0 0 3 6 18 28 28 30 20 20
7005 36874 149 5.91946308724832 0 2 4 14 43 38 25 17 4 2
7006 36879 146 3.98630136986301 7 11 36 47 26 12 4 1 1 1
7007 36880 150 6.37333333333333 0 1 0 7 23 59 33 20 4 3
7008 36920 150 6.42666666666667 0 0 5 6 30 41 38 15 7 8
7009 36921 208 5.66346153846154 3 3 14 31 57 35 31 20 9 5
7010 36922 193 5.21761658031088 2 4 13 42 54 45 20 7 6 0
7011 36947 203 6.27586206896552 1 3 6 17 40 39 51 28 14 4
7012 36948 195 4.54871794871795 10 13 33 50 35 25 12 11 5 1
7013 36949 196 5.26020408163265 4 11 14 29 49 50 20 12 4 3
7014 36961 195 4.94358974358974 2 10 18 48 50 39 17 7 3 1
7015 36976 198 4.18686868686869 5 20 39 55 51 13 9 4 1 1
7016 36981 193 5.90155440414508 0 2 10 21 49 54 24 19 8 6
7017 36989 194 5.72680412371134 1 5 11 25 46 46 28 24 7 1
7018 36993 197 4.92893401015228 6 9 14 39 61 43 17 6 1 1
7019 36994 195 5.52307692307692 0 5 13 37 48 43 25 13 7 4
7020 36998 202 5.15346534653465 2 6 13 44 57 48 20 10 1 1
7021 37007 146 7.10958904109589 0 1 3 4 16 22 42 30 15 13
7022 37009 148 6.43243243243243 0 0 2 8 30 36 46 12 10 4
7023 37020 193 5.80829015544041 1 7 7 12 52 59 27 19 8 1
7024 37022 213 5.4131455399061 1 6 19 25 64 52 28 11 3 4
7025 37032 210 6.40476190476191 4 1 11 11 31 53 38 37 13 11
7026 37042 148 6.17567567567568 0 0 4 10 35 45 26 17 11 0
7027 37050 215 4.74883720930233 14 20 25 39 42 30 26 12 2 5
7028 37053 196 5.42857142857143 4 6 14 25 60 37 27 15 5 3
7029 37059 202 3.94554455445545 22 23 42 40 45 12 8 5 0 5
7030 37069 201 5.70646766169154 2 3 10 17 56 57 36 14 5 1
7031 37070 197 5.83248730964467 1 3 8 21 49 57 31 16 8 3
7032 37072 196 2.75510204081633 52 48 36 36 16 3 2 1 0 2
7033 37081 202 5.68811881188119 4 3 13 13 61 49 32 20 5 2
7034 37100 206 4.96116504854369 2 9 21 50 62 37 6 8 9 2
7035 37115 206 5.98058252427184 2 1 7 24 52 39 47 19 14 1
7036 37119 208 4.84615384615385 8 8 25 46 54 35 19 8 2 3
7037 37122 204 4.77450980392157 2 15 26 45 58 34 10 9 2 3
7038 37130 200 5.34 3 7 10 35 59 39 33 7 5 2
7039 37133 207 5.04347826086957 5 6 20 46 63 29 20 11 4 3
7040 37134 149 5.41610738255034 1 3 7 23 47 38 20 7 2 1
7041 37136 199 5.36180904522613 2 3 12 36 63 40 28 8 6 1
7042 37138 206 5.80097087378641 2 2 9 25 53 49 39 17 6 4
7043 37139 203 5.39408866995074 5 6 18 28 52 49 17 17 7 4
7044 37140 194 6.29896907216495 1 4 2 18 36 48 40 26 11 8
7045 37142 203 5.30541871921182 3 8 17 35 54 43 20 13 5 5
7046 37149 207 5.67632850241546 2 6 14 24 50 55 25 17 8 6
7047 37150 206 5.61650485436893 4 5 7 22 57 57 34 13 5 2
7048 37151 188 4.1436170212766 8 16 36 47 54 16 11 0 0 0
7049 37153 199 5.18090452261307 6 9 16 28 57 44 22 11 4 2
7050 37158 210 4.6 6 12 24 60 58 29 12 6 2 1
7051 37168 192 5.13020833333333 2 11 19 33 45 48 20 9 3 2
7052 37172 194 5.16494845360825 2 4 19 28 63 48 21 8 1 0
7053 37191 203 4.37931034482759 17 17 22 41 61 22 14 8 1 0
7054 37199 194 5.74742268041237 4 3 9 30 41 51 23 16 12 5
7055 37200 152 5.57894736842105 1 0 6 28 45 37 19 10 3 3
7056 37204 195 4.83589743589744 3 11 21 45 51 38 18 7 0 1
7057 37205 195 4.87179487179487 5 13 19 32 66 32 17 6 5 0
7058 37209 216 6.62037037037037 0 1 7 14 27 53 53 32 19 10
7059 37212 196 5.96938775510204 3 2 6 21 43 45 44 23 6 3
7060 37214 204 5.6421568627451 4 5 9 30 49 46 29 25 4 3
7061 37219 196 5.27040816326531 3 9 17 30 52 41 25 13 4 2
7062 37220 197 4.31979695431472 5 15 36 50 56 23 8 2 2 0
7063 37224 191 3.46073298429319 25 26 53 42 30 8 2 2 1 2
7064 37226 208 4.91346153846154 6 11 18 49 58 37 12 9 4 4
7065 37230 207 5.68115942028986 4 5 11 27 44 51 38 17 7 3
7066 37231 207 6.49275362318841 0 2 3 18 47 37 39 30 21 10
7067 37232 204 5.20588235294118 1 9 18 34 61 41 22 14 4 0
7068 37238 146 6.03424657534247 1 2 5 15 33 40 23 15 5 7
7069 37264 216 5.83333333333333 3 2 7 27 53 58 38 15 5 8
7070 37265 152 5.54605263157895 6 5 4 28 32 30 24 16 3 4
7071 37269 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
7072 37283 217 4.94009216589862 12 12 22 41 54 34 18 14 6 4
7073 37294 144 5.30555555555556 2 1 4 27 52 35 16 5 2 0
7074 37295 226 5.7787610619469 4 7 10 25 62 47 30 21 12 8
7075 37298 219 5.17808219178082 4 5 30 38 52 45 25 10 7 3
7076 37323 151 6.47019867549669 1 2 4 15 30 28 24 22 12 13
7077 37324 211 5.2654028436019 5 7 17 35 53 47 26 18 2 1
7078 37325 151 5.00662251655629 5 7 15 28 40 33 9 9 3 2
7079 37330 154 6.03896103896104 0 3 10 28 31 18 26 16 11 11
7080 37332 151 5.48344370860927 2 5 6 26 39 39 16 12 3 3
7081 37339 151 5.79470198675497 1 1 9 22 37 32 29 10 3 7
7082 37340 152 5.47368421052632 4 0 9 21 43 42 21 6 5 1
7083 37341 215 4.11162790697674 10 21 37 66 46 22 10 2 1 0
7084 37344 145 6.18620689655172 1 2 6 13 25 41 26 15 11 5
7085 37347 149 5.75167785234899 1 3 7 27 28 36 27 11 2 7
7086 37350 148 4.80405405405405 4 6 17 34 49 20 7 7 2 2
7087 37352 150 4.73333333333333 5 6 14 46 44 17 8 5 1 4
7088 37358 150 5.51333333333333 4 5 7 21 44 26 23 11 7 2
7089 37374 146 4.23287671232877 4 11 20 53 39 13 4 0 1 1
7090 37376 152 5.73026315789474 1 5 8 16 43 42 9 14 10 4
7091 37377 152 6 3 2 5 19 35 32 25 17 4 10
7092 37384 150 5.47333333333333 1 4 6 21 48 38 21 5 5 1
7093 37396 153 4.87581699346405 1 8 21 33 39 30 13 6 0 2
7094 37397 152 5.20394736842105 4 4 16 32 38 27 12 9 5 5
7095 37399 152 6.33552631578947 0 0 6 8 37 37 30 17 10 7
7096 37400 151 6.24503311258278 0 2 9 16 20 32 41 15 11 5
7097 37401 154 5.57142857142857 4 3 12 16 45 30 23 11 6 4
7098 37402 155 5.33548387096774 1 5 7 20 52 45 19 3 2 1
7099 37406 151 5.3841059602649 5 4 7 22 42 31 29 8 2 1
7100 37410 151 5.5364238410596 1 2 3 30 41 40 22 8 1 3
7101 37411 149 5.09395973154362 3 7 14 26 48 21 18 7 2 3
7102 37414 150 5.42 3 2 10 29 45 26 15 13 0 7
7103 37417 148 6.35810810810811 0 2 7 14 30 32 26 9 16 12
7104 37423 149 5.56375838926174 5 4 16 22 28 27 21 11 7 8
7105 37426 151 5.4635761589404 3 1 5 30 40 35 23 12 2 0
7106 37427 154 6.07792207792208 0 0 7 14 40 37 32 9 9 6
7107 37428 154 4.2987012987013 8 14 27 39 36 16 6 4 1 3
7108 37432 150 5.4 2 3 14 21 48 33 11 7 5 6
7109 37434 229 5.21397379912664 11 11 22 35 51 47 16 22 10 4
7110 37435 151 5.8476821192053 1 1 6 19 44 28 30 14 4 4
7111 37437 148 5.52702702702703 5 2 15 18 40 26 19 11 5 7
7112 37440 152 5.53947368421053 1 4 8 20 42 42 22 6 5 2
7113 37441 150 6.72 3 2 4 9 24 27 24 22 23 12
7114 37443 151 6.13907284768212 1 3 8 12 31 41 18 20 9 8
7115 37445 151 5.65562913907285 0 3 5 24 44 34 22 14 3 2
7116 37448 152 5.72368421052632 2 1 9 24 42 30 21 10 4 9
7117 37451 150 5.12666666666667 1 6 10 26 57 29 11 6 2 2
7118 37454 149 4.51677852348993 7 8 19 44 34 26 4 2 3 2
7119 37455 149 5.34228187919463 0 4 16 22 44 35 14 7 2 5
7120 37471 147 6.13605442176871 0 3 3 15 33 32 33 18 5 5
7121 37498 215 6.31162790697674 2 3 10 14 33 52 52 29 10 10
7122 37499 210 5.05714285714286 1 14 22 42 56 37 18 12 5 3
7123 37500 213 5.38028169014085 5 6 25 38 44 36 27 17 9 6
7124 37503 212 5.50943396226415 6 8 14 30 43 48 35 19 6 3
7125 37508 151 5.67549668874172 1 1 5 21 46 36 28 7 3 3
7126 37524 150 5.9 0 1 8 17 43 32 20 19 8 2
7127 37525 216 5.43518518518519 5 7 10 34 61 50 27 11 3 8
7128 37529 225 5.92444444444444 4 2 8 27 44 61 40 28 7 4
7129 37530 222 5.4954954954955 5 9 17 38 46 41 32 17 12 5
7130 37545 211 4.53554502369668 13 18 28 34 63 32 10 8 3 2
7131 37551 146 5.3972602739726 0 1 9 24 44 42 19 6 0 1
7132 37552 149 5.97986577181208 0 0 6 20 37 38 21 15 7 5
7133 37558 151 4.43046357615894 5 9 19 46 43 20 6 1 0 2
7134 37563 149 7.03355704697987 0 0 1 6 13 35 44 24 14 12
7135 37568 150 6.16 1 1 4 16 23 56 19 15 9 6
7136 37576 150 5.88 0 1 4 16 43 43 25 9 6 3
7137 37580 150 5.8 0 2 4 16 36 59 17 9 5 2
7138 37583 228 5.4780701754386 6 8 22 34 45 44 37 15 13 4
7139 37594 152 6.19736842105263 0 1 3 9 37 47 31 10 9 5
7140 37595 153 6.15032679738562 1 3 9 10 35 35 25 16 11 8
7141 37596 157 6.28662420382166 0 2 6 12 28 43 30 19 13 4
7142 37611 211 5.50710900473934 3 1 19 30 54 52 27 18 5 2
7143 37613 152 5.92763157894737 0 0 7 15 39 42 26 18 3 2
7144 37616 147 5.12244897959184 0 5 9 23 61 33 11 2 2 1
7145 37633 214 5.40654205607477 1 5 17 34 58 48 36 9 3 3
7146 37634 150 6.12 2 2 2 8 36 40 37 13 9 1
7147 37635 150 6.50666666666667 1 1 0 8 28 39 34 27 7 5
7148 37636 219 5.08219178082192 5 10 31 40 51 28 32 12 8 2
7149 37639 150 4.54 5 10 20 42 41 13 11 5 2 1
7150 37643 152 6.22368421052632 0 0 5 12 30 45 34 13 9 4
7151 37644 214 4.16355140186916 15 24 36 50 44 28 9 5 1 2
7152 37648 146 6.07534246575342 1 1 3 9 29 55 27 16 3 2
7153 37651 225 6.15555555555556 1 4 4 25 42 57 47 25 17 3
7154 37652 152 5.40789473684211 0 2 6 29 45 43 18 7 1 1
7155 37655 149 4.36241610738255 4 8 19 48 46 20 2 1 1 0
7156 37685 152 4.17763157894737 4 8 20 69 33 13 4 1 0 0
7157 37690 217 5.33179723502304 1 6 17 40 56 53 27 9 6 2
7158 37693 149 5.88590604026846 1 0 9 15 36 42 21 16 8 1
7159 37695 216 5.28703703703704 3 3 18 43 55 49 30 8 6 1
7160 37696 224 5.79464285714286 1 1 12 31 59 51 36 21 6 6
7161 37697 150 5.84 0 1 2 17 41 52 21 9 6 1
7162 37706 217 3.47926267281106 31 26 43 66 34 11 5 1 0 0
7163 37715 152 5.08552631578947 1 2 15 34 46 35 11 4 2 2
7164 37720 209 4.96650717703349 2 11 24 36 59 50 17 7 2 1
7165 37722 213 5.09859154929577 4 8 26 35 68 35 16 8 8 5
7166 37734 233 4.32188841201717 8 17 39 71 49 33 9 6 0 1
7167 37736 148 6.75 0 0 1 7 22 40 33 25 13 7
7168 37739 212 4.95283018867925 6 10 24 38 58 39 24 10 2 1
7169 37745 144 5.4375 0 3 8 25 49 30 12 12 2 3
7170 37747 211 6.58767772511848 0 1 6 13 40 47 45 27 15 17
7171 37750 147 6.02721088435374 1 1 6 5 34 51 33 9 4 3
7172 37754 220 5.85909090909091 2 7 5 32 51 49 33 26 8 7
7173 37757 206 4.8252427184466 6 10 31 44 43 33 28 9 2 0
7174 37759 146 4.19178082191781 3 13 25 47 37 15 4 1 1 0
7175 37760 151 5.74834437086093 1 7 7 19 32 40 20 13 8 4
7176 37762 211 4.74407582938389 11 15 19 39 67 30 14 11 4 1
7177 37763 150 4.87333333333333 0 5 13 42 50 23 11 5 1 0
7178 37767 210 5.16190476190476 4 11 25 30 51 43 26 13 6 1
7179 37774 218 6.10091743119266 2 2 10 24 43 49 39 31 12 6
7180 37779 204 5.15686274509804 6 11 24 35 45 36 22 14 5 6
7181 37783 147 3.30612244897959 32 16 34 23 31 5 5 1 0 0
7182 37787 150 4.94666666666667 0 7 16 33 43 31 15 4 0 1
7183 37801 151 6.43046357615894 0 1 5 10 35 32 30 17 9 12
7184 37802 152 7.48026315789474 0 1 2 2 7 27 40 30 26 17
7185 37803 217 5.40092165898618 3 5 17 36 56 49 29 13 7 2
7186 37807 148 7.54054054054054 0 0 0 3 8 25 39 29 31 13
7187 37808 153 4.6797385620915 4 6 13 41 54 24 7 2 2 0
7188 37809 222 5.45495495495495 3 5 21 34 62 37 29 20 6 5
7189 37810 146 4.11643835616438 10 19 20 37 39 9 6 2 2 2
7190 37811 214 6.36448598130841 0 4 5 20 44 42 44 25 21 9
7191 37812 149 4.53691275167785 2 7 18 49 43 20 6 3 1 0
7192 37824 148 5.94594594594595 0 0 4 24 36 29 33 14 5 3
7193 37825 147 6.50340136054422 0 1 2 5 30 40 35 19 9 6
7194 37829 142 5.30281690140845 0 8 14 21 41 28 14 6 8 2
7195 37833 218 5.29357798165138 1 3 22 41 65 39 28 11 6 2
7196 37835 148 7.00675675675676 0 0 1 4 15 34 46 23 17 8
7197 37842 152 6.84868421052632 1 1 2 12 19 29 28 30 21 9
7198 37849 206 5.11165048543689 3 14 25 27 55 42 21 10 5 4
7199 37852 150 5.65333333333333 1 5 14 15 40 30 20 14 7 4
7200 37864 150 6.44666666666667 1 1 4 9 27 40 29 21 10 8
7201 37865 220 5.03181818181818 2 14 27 33 58 47 24 13 0 2
7202 37878 216 5.97222222222222 1 4 10 22 53 51 33 24 11 7
7203 37882 163 4.95092024539877 1 6 17 36 55 29 7 9 1 2
7204 37892 224 5.75 3 4 20 23 48 52 38 20 13 3
7205 37893 214 5.94392523364486 4 3 12 25 46 36 44 28 12 4
7206 37917 219 5.337899543379 1 12 20 42 43 48 28 14 5 6
7207 37927 215 6.14883720930233 2 1 11 16 49 54 34 27 12 9
7208 37939 216 4.98148148148148 1 9 32 51 49 33 22 13 4 2
7209 37946 214 5.84579439252336 3 5 11 22 45 58 37 19 7 7
7210 37952 208 5.45673076923077 1 5 22 29 50 51 27 13 7 3
7211 37959 213 5.85915492957746 3 2 12 20 49 59 36 17 12 3
7212 37963 224 4.70982142857143 7 15 23 52 59 44 14 7 2 1
7213 37968 218 5.39449541284404 3 8 14 38 44 64 25 16 4 2
7214 37973 209 4.41148325358852 19 13 25 47 56 23 15 9 1 1
7215 37974 215 3.73488372093023 22 28 43 56 37 20 7 1 0 1
7216 37978 213 4.46009389671362 7 15 32 56 56 24 17 4 2 0
7217 37996 160 5.775 0 2 12 30 36 27 25 13 7 8
7218 37997 212 5.12735849056604 3 0 24 43 67 42 17 11 4 1
7219 37998 225 5.39555555555556 5 7 18 35 53 55 22 22 4 4
7220 38000 218 3.29357798165138 43 37 33 53 31 15 3 3 0 0
7221 38001 150 5.39333333333333 0 5 9 20 45 43 17 9 2 0
7222 38005 152 5.59868421052632 0 1 7 29 44 32 21 12 3 3
7223 38010 164 7.01829268292683 0 1 2 6 20 39 34 28 17 17
7224 38011 152 6.01973684210526 0 1 9 14 36 31 39 11 7 4
7225 38012 225 5.82666666666667 1 9 18 22 43 55 36 23 11 7
7226 38016 216 4.53703703703704 5 9 37 58 57 32 10 6 1 1
7227 38020 202 5.86138613861386 2 5 10 25 47 46 32 14 15 6
7228 38028 210 4.1952380952381 14 26 41 46 38 21 8 10 4 2
7229 38036 216 5.4537037037037 2 9 15 31 59 47 27 14 9 3
7230 38038 153 5.0718954248366 2 2 20 29 43 32 16 7 1 1
7231 38040 222 6.49099099099099 4 3 5 10 33 48 60 36 15 8
7232 38053 215 4.93023255813953 8 16 20 40 59 33 17 14 4 4
7233 38056 206 4.33495145631068 9 14 34 53 53 28 11 4 0 0
7234 38060 161 5.60869565217391 1 4 8 23 38 45 24 14 2 2
7235 38064 214 3.64953271028037 19 41 38 49 45 15 3 3 0 1
7236 38065 223 6.39910313901345 2 6 8 16 33 49 43 38 19 9
7237 38078 223 5.12556053811659 3 5 24 41 67 44 21 14 4 0
7238 38079 215 4.93488372093023 4 9 20 48 62 42 19 9 0 2
7239 38080 208 5.09134615384615 3 2 22 41 66 44 18 8 2 2
7240 38082 228 6.46052631578947 6 2 9 20 38 42 36 35 18 22
7241 38088 149 6.57718120805369 0 2 1 11 26 33 34 21 15 6
7242 38090 222 5.79279279279279 3 6 9 33 56 45 28 20 14 8
7243 38092 211 5.02843601895735 4 14 26 40 41 43 25 12 3 3
7244 38095 206 7.21844660194175 1 0 5 6 21 40 42 34 34 23
7245 38105 220 5.13636363636364 2 8 23 44 49 55 26 8 4 1
7246 38109 163 4.11656441717791 4 19 31 48 38 13 6 3 0 1
7247 38110 220 6.24090909090909 2 3 12 20 44 35 49 30 14 11
7248 38120 212 4.31603773584906 9 16 46 47 50 22 14 6 0 2
7249 38125 215 4.56279069767442 8 22 29 45 49 37 15 4 2 4
7250 38131 212 5.89622641509434 0 4 5 39 37 54 39 22 7 5
7251 38132 220 5.44090909090909 5 13 18 34 44 44 25 22 9 6
7252 38134 152 6.625 0 2 1 13 28 28 35 21 13 11
7253 38135 231 6.15584415584416 3 3 14 21 52 41 35 35 14 13
7254 38145 234 6.4957264957265 0 1 3 16 44 64 41 37 22 6
7255 38146 150 5.05333333333333 2 3 12 37 40 33 17 5 1 0
7256 38147 216 4.77777777777778 4 10 36 50 46 41 16 8 2 3
7257 38150 220 5.27272727272727 5 8 14 51 47 45 28 11 6 5
7258 38151 218 5.89908256880734 1 8 16 22 47 38 44 22 14 6
7259 38152 217 5.87096774193548 4 11 9 29 41 43 34 21 14 11
7260 38153 218 5.58256880733945 1 4 18 31 50 55 37 11 7 4
7261 38154 219 6.57077625570776 2 1 13 18 25 48 38 36 23 15
7262 38155 222 3.76576576576577 28 24 53 43 40 19 6 8 1 0
7263 38162 215 4.94883720930233 3 10 28 36 58 51 19 7 2 1
7264 38166 225 4.30666666666667 25 16 34 37 56 29 20 5 2 1
7265 38168 228 4.96052631578947 2 8 27 46 63 53 21 4 4 0
7266 38170 224 5.48660714285714 2 4 17 29 67 55 27 13 6 4
7267 38175 233 6.75965665236051 0 2 5 16 39 38 53 42 18 20
7268 38176 222 5.28828828828829 3 11 16 44 51 47 26 14 6 4
7269 38178 229 6.38864628820961 1 7 13 17 36 47 36 36 21 15
7270 38181 161 5.39751552795031 0 4 12 36 43 25 19 17 3 2
7271 38183 222 5.44144144144144 4 11 13 35 47 56 33 11 7 5
7272 38184 218 4.69724770642202 7 10 27 51 63 35 16 7 1 1
7273 38188 153 3.69281045751634 2 24 45 45 28 6 2 0 0 1
7274 38189 215 5.3953488372093 5 15 18 31 40 50 21 19 12 4
7275 38193 222 6.54504504504505 1 6 8 15 25 48 56 33 13 17
7276 38198 214 3.09345794392523 40 35 51 56 21 8 2 1 0 0
7277 38212 217 5.7741935483871 2 4 10 30 51 54 34 16 12 4
7278 38222 162 6.03086419753086 0 2 7 8 45 47 25 18 6 4
7279 38227 156 5.32692307692308 1 4 12 34 34 30 34 3 2 2
7280 38228 161 6.60869565217391 0 0 1 14 29 38 32 23 16 8
7281 38229 221 5.55656108597285 0 2 16 34 59 55 39 6 6 4
7282 38235 224 4.37946428571429 6 24 36 59 49 28 11 7 3 1
7283 38247 151 5.67549668874172 0 2 6 16 57 30 22 11 6 1
7284 38260 155 4.94838709677419 3 6 14 34 52 21 16 6 2 1
7285 38264 227 6.51101321585903 2 2 9 16 39 43 43 40 23 10
7286 38278 158 6.05063291139241 0 2 5 21 31 39 32 14 12 2
7287 38283 153 7.44444444444444 0 0 1 7 22 21 24 24 28 26
7288 38290 210 3.84761904761905 18 31 41 55 36 14 5 5 4 1
7289 38292 155 5.88387096774194 1 1 5 13 45 42 26 17 3 2
7290 38298 162 5.7962962962963 2 5 5 20 38 44 20 16 10 2
7291 38301 226 4.30088495575221 11 22 35 60 47 32 13 3 0 3
7292 38324 211 5.48341232227488 4 10 20 28 50 32 32 24 7 4
7293 38325 219 3.54794520547945 23 34 51 49 43 14 2 3 0 0
7294 38351 156 5.82692307692308 0 0 11 23 34 37 27 15 7 2
7295 38353 228 5.38157894736842 6 7 20 35 53 49 32 13 10 3
7296 38365 219 4.09132420091324 19 25 38 46 47 25 10 7 2 0
7297 38367 233 5.89270386266094 1 1 15 24 57 52 52 19 4 8
7298 38372 221 5.0814479638009 1 10 22 36 70 49 21 8 3 1
7299 38393 215 5.5906976744186 0 4 19 30 58 46 33 11 8 6
7300 38399 147 5.09523809523809 2 3 17 26 45 29 15 9 0 1
7301 38401 227 3.39647577092511 42 33 38 53 44 8 5 3 0 1
7302 38406 154 4.78571428571429 0 11 20 37 38 27 14 6 1 0
7303 38409 161 5.34782608695652 1 5 15 32 35 35 23 6 7 2
7304 38423 215 4.6046511627907 6 18 24 56 59 24 18 5 3 2
7305 38424 225 5.63111111111111 0 7 17 32 54 51 31 20 9 4
7306 38425 157 6.42675159235669 1 1 6 9 27 44 27 24 8 10
7307 38435 213 4.2018779342723 5 22 42 57 52 23 6 2 4 0
7308 38438 153 6.34640522875817 1 0 4 19 33 31 26 13 15 11
7309 38440 216 5.36111111111111 3 7 22 33 59 41 23 15 9 4
7310 38449 152 5.73684210526316 1 5 7 21 36 33 24 17 6 2
7311 38451 158 5.78481012658228 0 3 6 21 36 46 25 15 5 1
7312 38464 221 4.41176470588235 18 18 42 42 37 30 19 9 3 3
7313 38474 157 5.17197452229299 2 2 15 31 50 31 13 8 4 1
7314 38476 163 7.12269938650307 0 0 2 7 17 33 31 39 25 9
7315 38477 147 4.49659863945578 1 7 26 42 40 19 10 2 0 0
7316 38537 155 4.61290322580645 7 5 23 34 45 29 7 1 3 1
7317 38590 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1
7318 38620 157 5.62420382165605 0 3 7 31 40 33 21 15 3 4
7319 38623 147 5.42176870748299 0 1 4 37 42 33 20 5 3 2
7320 38626 158 6.04430379746835 0 0 5 18 35 43 26 28 1 2
7321 38628 159 6.09433962264151 1 0 3 15 40 35 43 13 6 3
7322 38629 227 5.79295154185022 1 3 20 41 44 49 20 23 14 12
7323 38630 223 5.88340807174888 4 7 17 30 41 36 35 28 17 8
7324 38637 223 5.50224215246637 2 10 14 28 62 52 22 24 7 2
7325 38655 152 6.65131578947368 0 1 5 9 21 38 34 23 7 14
7326 38656 230 6.25652173913043 0 2 6 21 50 54 48 26 15 8
7327 38658 225 3.76444444444444 18 28 60 47 42 22 5 1 0 2
7328 38661 222 3.63063063063063 17 37 55 56 34 12 6 4 0 1
7329 38664 231 5.80952380952381 2 7 14 29 49 59 22 32 11 6
7330 38665 157 7.48407643312102 0 3 0 4 14 19 41 29 20 27
7331 38666 227 4.87665198237885 6 10 29 51 60 36 17 10 5 3
7332 38667 150 4.66 0 6 14 47 55 16 10 2 0 0
7333 38670 148 5.99324324324324 1 2 5 15 41 36 18 17 6 7
7334 38677 150 4.9 6 8 16 32 31 33 15 5 1 3
7335 38678 148 5.15540540540541 2 3 9 38 40 30 15 8 3 0
7336 38681 164 6.55487804878049 0 1 4 8 32 42 27 27 18 5
7337 38687 155 5.53548387096774 0 2 6 25 54 35 17 9 5 2
7338 38688 222 4.9009009009009 4 11 30 42 69 30 18 11 5 2
7339 38700 222 4.08558558558559 15 20 43 61 45 26 4 4 2 2
7340 38715 211 5.44549763033175 5 12 18 32 45 45 19 15 10 10
7341 38721 155 7.30967741935484 0 0 1 8 12 27 38 32 16 21
7342 38722 154 5.03246753246753 1 3 12 36 55 28 12 4 1 2
7343 38724 154 5.79220779220779 2 1 7 18 41 38 26 12 6 3
7344 38725 153 5.71241830065359 3 1 6 22 43 30 27 13 5 3
7345 38726 162 6.33950617283951 0 2 2 17 33 35 34 20 14 5
7346 38729 236 5.89406779661017 3 7 26 22 43 45 35 27 18 10
7347 38732 224 5.42410714285714 9 10 20 33 44 32 42 20 12 2
7348 38734 151 5.48344370860927 1 2 5 27 52 30 17 12 5 0
7349 38736 230 5.47826086956522 6 7 15 30 58 45 46 16 5 2
7350 38739 148 5.08783783783784 1 2 9 38 44 37 12 3 1 1
7351 38740 231 6.06493506493506 1 6 5 21 49 67 44 17 12 9
7352 38741 153 5.50326797385621 1 4 16 18 35 38 25 11 3 2
7353 38743 224 3.73660714285714 23 31 47 50 44 18 8 1 1 1
7354 38760 152 5.21052631578947 0 3 11 32 51 30 14 8 2 1
7355 38763 155 3.47096774193548 10 30 40 38 30 6 0 0 0 1
7356 38765 228 5.54824561403509 1 6 17 35 62 48 32 12 7 8
7357 38791 221 5.86425339366516 4 4 14 25 44 50 44 18 10 8
7358 38792 160 6.025 0 1 6 15 28 55 35 12 7 1
7359 38794 213 5.42723004694836 1 12 15 38 53 43 19 14 14 4
7360 38795 218 3.87155963302752 26 19 49 48 36 25 10 4 1 0
7361 38796 229 4.07423580786026 22 21 42 46 56 26 8 6 1 1
7362 38801 224 6.375 2 5 6 17 40 56 32 35 20 11
7363 38807 156 6.78205128205128 0 0 3 12 24 30 36 22 17 12
7364 38809 222 5.59459459459459 4 5 15 30 58 45 34 18 9 4
7365 38812 153 5.58823529411765 1 2 6 22 51 38 14 12 3 4
7366 38824 155 6.14193548387097 0 2 5 13 34 46 21 22 8 4
7367 38828 219 5.67579908675799 0 9 16 39 34 53 30 24 9 5
7368 38832 159 5.49685534591195 0 0 13 32 45 31 19 9 9 1
7369 38836 155 5.16774193548387 1 4 20 28 43 28 20 5 3 3
7370 38852 215 5.54418604651163 2 8 15 35 50 39 36 20 7 3
7371 38853 148 4.78378378378378 3 9 17 36 41 22 11 6 0 3
7372 38855 227 4.83259911894273 8 12 20 52 62 42 18 9 3 1
7373 38856 160 7.18125 0 0 2 8 22 25 30 35 19 19
7374 38857 144 6.49305555555556 0 2 1 8 32 27 40 17 12 5
7375 38859 158 6.33544303797468 0 1 3 10 37 42 30 18 11 6
7376 38865 153 6.30718954248366 0 0 5 10 31 49 24 19 9 6
7377 38866 220 5.35909090909091 4 11 26 30 43 46 30 18 10 2
7378 38868 159 6.21383647798742 0 1 5 17 35 35 30 21 10 5
7379 38871 161 5.08074534161491 3 3 19 35 45 23 20 9 3 1
7380 38876 147 5.79591836734694 0 3 3 19 48 29 23 14 6 2
7381 38881 156 5.25 1 2 17 32 39 36 16 8 2 3
7382 38883 224 4.84375 6 14 22 53 54 42 19 9 4 1
7383 38892 151 5.72847682119205 0 2 10 17 42 37 22 14 5 2
7384 38894 219 3.88584474885845 11 29 49 54 50 19 3 3 0 1
7385 38897 143 4.43356643356643 2 6 20 51 42 12 6 4 0 0
7386 38909 152 6.28289473684211 1 0 5 16 29 36 26 23 12 4
7387 38914 160 6.975 0 1 5 5 19 33 39 25 17 16
7388 38916 213 5.69953051643192 1 3 16 34 46 41 42 19 9 2
7389 38919 152 5.63815789473684 0 5 5 26 36 40 23 10 3 4
7390 38920 220 5.21363636363636 4 12 15 39 52 53 28 11 4 2
7391 38922 216 3.85185185185185 22 27 42 53 40 19 6 1 6 0
